,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,<=,>=,<,>,==,private,public,protected,abstract,final,static,default,void,byte,short,int,long,float,double,boolean,char,String,class,enum,interface,annotation,extends,new,if,else,return,throw,throws,import,catch,package,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,liczba_cudzyslowow_apostrofowych,liczba_cudzyslowow_pojedynczych,Najdluzszy_wyraz,Brak odstepu,Liczba linijek odstepu,2 linijki odstepu,1 linijki odstepu,3 linijki odstepu,5 linijki odstepu,4 linijki odstepu,7 linijki odstepu,6 linijki odstepu,10 linijki odstepu
203,Malgosia,java,FirstExample.java,2023-02-27,2023-02-27,30,76,680,0,0,0,0,0,1,5,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,0,theLongestLength,622,30.0,1.0,28.0,,,,,,
204,Malgosia,java,HPPeople.java,2023-03-06,2023-03-06,23,64,462,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,10,0,HPPeople,419,23.0,2.0,19.0,,,,,,
205,Malgosia,java,kjhg.java,2023-03-09,2023-03-09,15,24,177,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,package,151,15.0,3.0,9.0,,,,,,
206,Malgosia,java,Main.java,2023-03-06,2023-03-06,22,61,499,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,10,0,YoungPeople,457,22.0,1.0,20.0,,,,,,
207,Malgosia,java,OldPeople.java,2023-03-06,2023-03-06,10,27,268,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,OldPeople,250,10.0,1.0,8.0,,,,,,
208,Malgosia,java,People.java,2023-03-06,2023-03-06,14,27,194,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,package,168,14.0,1.0,12.0,,,,,,
209,Malgosia,java,Uutydrytfg.java,2023-02-28,2023-02-28,5,7,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Uutydrytfg,55,5.0,2.0,1.0,,,,,,
210,Malgosia,java,YoungPeople.java,2023-03-06,2023-03-06,10,27,246,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,YoungPeople,228,10.0,1.0,8.0,,,,,,
211,Malgosia,java,Bagaz.java,2023-04-25,2023-04-25,22,42,282,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,package,243,22.0,4.0,14.0,,,,,,
212,Malgosia,java,GlownyBagaz.java,2023-04-25,2023-04-25,5,8,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GlownyBagaz,65,5.0,2.0,1.0,,,,,,
213,Malgosia,java,PodrecznyBagaz.java,2023-04-25,2023-04-25,5,9,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PodrecznyBagaz,69,5.0,2.0,1.0,,,,,,
214,Malgosia,java,Bilet.java,2023-04-25,2023-04-25,35,60,550,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,package,484,35.0,3.0,29.0,,,,,,
215,Malgosia,java,Pasazer.java,2023-04-25,2023-04-25,32,72,528,0,0,0,0,3,3,4,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,3,0,5,0,0,1,0,1,0,0,0,0,0,0,package,470,32.0,5.0,22.0,,,,,,
216,Malgosia,java,Pilot.java,2023-04-25,2023-04-25,20,39,304,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,package,269,20.0,4.0,12.0,,,,,,
217,Malgosia,java,Pracownik.java,2023-04-25,2023-04-25,18,33,268,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Pracownik,237,18.0,4.0,10.0,,,,,,
218,Malgosia,java,Steward.java,2023-04-25,2023-04-25,9,15,138,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,123,9.0,2.0,5.0,,,,,,
219,Malgosia,java,BrakWolnegoMiejsca.java,2023-04-25,2023-04-25,5,9,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BrakWolnegoMiejsca,79,5.0,2.0,1.0,,,,,,
220,Malgosia,java,Samolot.java,2023-04-25,2023-04-25,76,168,1760,0,0,0,0,0,7,5,0,0,0,0,0,3,0,0,3,0,0,0,1,0,1,1,0,0,0,0,7,2,0,2,1,1,9,0,1,32,1,117,1,26,0,BrakWolnegoMiejsca,1612,76.0,3.0,70.0,,,,,,
221,Malgosia,java,Terminal.java,2023-04-25,2023-04-25,19,34,349,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,pasazerowie,316,19.0,4.0,11.0,,,,,,
222,Malgosia,java,Usun.java,2023-04-25,2023-05-09,22,43,361,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,package,321,22.0,3.0,16.0,,,,,,
223,Malgosia,java,Automat.java,2023-04-23,2023-04-23,131,321,2869,0,2,0,0,7,2,10,1,0,0,0,0,3,0,0,6,0,0,0,2,0,0,1,0,0,0,0,8,11,3,5,2,2,3,0,1,20,3,0,0,6,0,bySugarContent,2612,131.0,4.0,123.0,,,,,,
224,Malgosia,java,CukierZly.java,2023-04-23,2023-04-23,8,15,133,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,CukierZly,120,8.0,2.0,4.0,,,,,,
225,Malgosia,java,Guma.java,2023-04-23,2023-04-23,7,7,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,52,7.0,2.0,3.0,,,,,,
226,Malgosia,java,InterfejsKupcaISerwisanta.java,2023-04-23,2023-04-23,10,16,237,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,interface,221,10.0,3.0,4.0,,,,,,
227,Malgosia,java,InterfejsSerwisanta.java,2023-04-23,2023-04-23,9,23,317,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,InterfejsSerwisanta,302,9.0,2.0,5.0,,,,,,
228,Malgosia,java,Baton.java,2023-04-23,2023-04-23,9,15,148,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,133,9.0,2.0,5.0,,,,,,
229,Malgosia,java,Jedzenie.java,2023-04-23,2023-04-23,20,40,363,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,Jedzenie,328,20.0,4.0,12.0,,,,,,
230,Malgosia,java,Rogalik.java,2023-04-23,2023-04-23,8,15,150,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,137,8.0,2.0,4.0,,,,,,
231,Malgosia,java,Czlowiek.java,2023-04-23,2023-04-23,9,15,151,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Czlowiek,136,9.0,2.0,5.0,,,,,,
232,Malgosia,java,Kupiec.java,2023-04-23,2023-04-23,56,139,1206,0,0,0,0,3,3,5,0,0,0,1,0,1,0,0,5,0,0,0,1,0,0,1,0,0,0,1,1,4,0,5,0,0,5,0,1,0,0,0,0,2,0,InterfejsKupcaISerwisanta,1100,56.0,5.0,46.0,,,,,,
233,Malgosia,java,Serwisant.java,2023-04-23,2023-04-23,41,85,861,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,6,1,1,23,1,0,0,0,0,InterfejsSerwisanta,784,41.0,4.0,33.0,,,,,,
234,Malgosia,java,Napoj.java,2023-04-23,2023-04-23,17,42,372,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,objetosc,341,17.0,2.0,13.0,,,,,,
235,Malgosia,java,ObiektyWAutomacie.java,2023-04-23,2023-04-23,32,60,540,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,4,0,ObiektyWAutomacie,482,32.0,5.0,22.0,,,,,,
236,Malgosia,java,Main.java,2023-04-23,2023-04-23,26,51,635,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,7,0,1,135,4,0,0,0,0,CukierZly,587,26.0,3.0,20.0,,,,,,
237,Malgosia,java,Swiat.java,2023-04-23,2023-04-23,56,105,1363,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11,2,1,32,1,0,0,0,0,Czlowiek,1256,56.0,4.0,48.0,,,,,,
238,Malgosia,java,ElementyKieszeni.java,2023-04-23,2023-04-23,11,19,182,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,ElementyKieszeni,163,11.0,2.0,7.0,,,,,,
239,Malgosia,java,Granat.java,2023-04-23,2023-04-23,19,43,446,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,ElementyKieszeni,412,19.0,3.0,13.0,,,,,,
240,Malgosia,java,Guzik.java,2023-04-23,2023-04-23,31,70,527,0,0,0,0,3,2,4,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,3,0,5,0,0,1,0,1,0,0,0,0,0,0,package,470,31.0,4.0,23.0,,,,,,
241,Malgosia,java,Kartka.java,2023-04-23,2023-04-23,44,90,750,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,0,0,1,0,3,0,7,0,0,1,0,1,0,0,0,0,0,0,ElementyKieszeni,671,44.0,4.0,30.0,2.0,,,,,
242,Malgosia,java,Klient.java,2023-04-23,2023-04-23,42,75,1010,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7,1,1,0,0,0,0,0,0,NieWiemJakNzawac,930,42.0,3.0,36.0,,,,,,
243,Malgosia,java,Swiat.java,2023-04-23,2023-04-23,33,60,532,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,NieWiemJakNzawac,471,33.0,4.0,25.0,,,,,,
244,Malgosia,java,Koszula.java,2023-04-23,2023-04-23,18,40,387,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,OkrycieBezWagi,355,18.0,3.0,12.0,,,,,,
245,Malgosia,java,Kufajka.java,2023-04-23,2023-04-23,7,12,125,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,113,7.0,1.0,5.0,,,,,,
246,Malgosia,java,OkrycieBezWagi.java,2023-04-23,2023-04-23,13,23,237,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,OkrycieBezWagi,215,13.0,3.0,7.0,,,,,,
247,Malgosia,java,Okrycie.java,2023-04-23,2023-04-23,60,122,1218,0,0,0,0,0,3,7,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,0,2,0,iloscElementow,1106,60.0,7.0,46.0,,,,,,
248,Malgosia,java,Plaszcz.java,2023-04-23,2023-04-23,11,20,161,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,143,11.0,3.0,5.0,,,,,,
249,Malgosia,java,exp.java,2023-04-23,2023-04-23,34,59,570,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,package,505,34.0,2.0,30.0,,,,,,
250,Malgosia,java,NieWiemJakNzawac.java,2023-04-23,2023-04-23,14,25,393,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,NieWiemJakNzawac,370,14.0,4.0,6.0,,,,,,
251,Malgosia,java,OdbezpieczonyGranatExeption.java,2023-04-23,2023-04-23,7,16,186,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,OdbezpieczonyGranatExeption,174,7.0,1.0,5.0,,,,,,
252,Malgosia,java,Pralnia.java,2023-04-23,2023-04-23,73,141,1961,0,0,0,0,0,3,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,3,1,1,4,0,1,0,0,0,0,0,0,wyjeteZKieszeni,1820,73.0,4.0,65.0,,,,,,
253,Malgosia,java,Bagaz.java,2023-04-24,2023-04-24,5,7,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,76,5.0,2.0,1.0,,,,,,
254,Malgosia,java,Bilet.java,2023-04-24,2023-04-24,5,7,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,76,5.0,2.0,1.0,,,,,,
255,Malgosia,java,Interfejs.java,2023-04-24,2023-04-24,7,13,131,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,interface,120,7.0,2.0,3.0,,,,,,
256,Malgosia,java,KierownikPociagu.java,2023-04-24,2023-04-24,69,160,1661,0,0,0,0,2,4,4,1,0,0,1,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,1,4,0,1,0,0,0,0,2,0,KierownikPociagu,1529,69.0,5.0,59.0,,,,,,
257,Malgosia,java,Konduktor.java,2023-04-24,2023-04-24,28,65,584,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Konduktor,533,28.0,4.0,20.0,,,,,,
258,Malgosia,java,Korytarz.java,2023-04-24,2023-04-24,13,22,256,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Korytarz,234,13.0,3.0,7.0,,,,,,
259,Malgosia,java,Lokomotywa.java,2023-04-24,2023-04-24,19,25,218,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lokomotywa,185,19.0,4.0,11.0,,,,,,
260,Malgosia,java,Main.java,2023-04-24,2023-04-24,18,56,454,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,96,2,0,0,0,0,kierownikPociagu,421,18.0,2.0,14.0,,,,,,
261,Malgosia,java,Pasazer.java,2023-04-24,2023-04-24,34,87,947,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,0,1,45,2,0,0,0,0,listaPrzedzialow,883,34.0,3.0,28.0,,,,,,
262,Malgosia,java,Peron.java,2023-04-24,2023-04-24,20,43,420,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,pasazerowieNaPeronie,385,20.0,4.0,12.0,,,,,,
263,Malgosia,java,Pociag.java,2023-04-24,2023-04-24,44,114,1147,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,5,0,1,39,2,0,0,0,0,KierownikPociagu,1063,44.0,3.0,38.0,,,,,,
264,Malgosia,java,Przedzial.java,2023-04-24,2023-04-24,42,86,1102,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,Przedzial,1028,42.0,9.0,24.0,,,,,,
265,Malgosia,java,SSSException.java,2023-04-24,2023-04-24,5,9,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SSSException,101,5.0,2.0,1.0,,,,,,
266,Malgosia,java,Wagon.java,2023-04-24,2023-04-24,70,179,1793,0,0,0,0,0,4,8,2,0,0,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,1,1,3,0,0,1,0,1,9,1,0,0,4,0,pojemnoscPrzedzialu,1663,70.0,9.0,52.0,,,,,,
267,Malgosia,java,Areszt.java,2023-04-24,2023-04-24,33,62,661,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,4,0,1,0,0,0,0,0,0,MalolatException,602,33.0,6.0,21.0,,,,,,
268,Malgosia,java,Celnik.java,2023-04-24,2023-04-24,42,92,926,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,7,0,1,32,1,0,0,0,0,MalolatException,847,42.0,4.0,34.0,,,,,,
269,Malgosia,java,Main.java,2023-04-24,2023-04-24,11,24,267,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,PrzejscieGraniczne,247,11.0,1.0,9.0,,,,,,
270,Malgosia,java,MalolatException.java,2023-04-24,2023-04-24,7,14,148,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,MalolatException,136,7.0,1.0,5.0,,,,,,
271,Malgosia,java,Podejrzany.java,2023-04-24,2023-04-24,12,28,252,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,czyUzbrojony,231,12.0,2.0,8.0,,,,,,
272,Malgosia,java,Podrozny.java,2023-04-24,2023-04-24,60,130,1063,0,0,0,0,3,4,9,2,1,0,1,0,2,1,0,6,0,0,0,1,0,0,1,0,0,0,0,2,3,0,8,0,0,3,0,1,0,0,0,0,0,0,protected,955,60.0,11.0,38.0,,,,,,
273,Malgosia,java,Przemytnik.java,2023-04-24,2023-04-24,20,43,457,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,liczbaTowarow,422,20.0,4.0,12.0,,,,,,
274,Malgosia,java,Szpieg.java,2023-04-24,2023-04-24,21,48,396,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,liczbaTowarow,359,21.0,4.0,13.0,,,,,,
275,Malgosia,java,Turysta.java,2023-04-24,2023-04-24,20,48,450,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,liczbaTowarow,414,20.0,3.0,14.0,,,,,,
276,Malgosia,java,PrzejscieGraniczne.java,2023-04-24,2023-04-24,56,142,1469,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,8,2,1,32,1,0,0,0,0,PrzejscieGraniczne,1360,56.0,2.0,52.0,,,,,,
277,Malgosia,java,Bagaz.java,2023-04-24,2023-04-24,34,66,854,0,0,0,0,0,3,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,4,0,1,0,0,0,0,20,0,mapaTrefna,790,34.0,3.0,28.0,,,,,,
278,Malgosia,java,EnumTowar.java,2023-04-24,2023-04-24,16,34,338,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,EnumTowar,309,16.0,2.0,12.0,,,,,,
279,Malgosia,java,EnumTrefnyTowar.java,2023-04-24,2023-04-24,58,92,1134,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,6,0,1,94,5,0,0,0,0,EnumTrefnyTowar,1024,58.0,3.0,49.0,1.0,,,,,
280,Malgosia,java,Towar.java,2023-04-24,2023-04-24,11,25,271,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,251,11.0,1.0,9.0,,,,,,
281,Malgosia,java,TrefnyTowar.java,2023-04-24,2023-04-24,50,129,1304,0,0,0,0,3,2,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,0,0,1,1,3,1,2,0,0,1,0,1,0,0,0,0,20,0,TrefnyTowar,1212,50.0,7.0,36.0,,,,,,
282,Malgosia,java,Automat.java,2023-04-24,2023-04-24,131,319,3178,0,2,0,0,6,7,12,1,0,2,2,0,5,0,0,3,0,0,0,2,0,0,1,0,0,0,0,8,10,2,8,2,2,14,0,1,0,0,0,0,4,0,TooMuchSugarException,2927,131.0,10.0,111.0,,,,,,
283,Malgosia,java,Guma.java,2023-04-24,2023-04-24,5,7,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,54,5.0,2.0,1.0,,,,,,
284,Malgosia,java,InterfejsKupca.java,2023-04-24,2023-04-24,12,19,253,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,InterfejsKupca,234,12.0,4.0,4.0,,,,,,
285,Malgosia,java,InterfejsSerwisanta.java,2023-04-24,2023-04-24,9,24,337,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,InterfejsSerwisanta,322,9.0,2.0,5.0,,,,,,
286,Malgosia,java,TooMuchSugarException.java,2023-04-24,2023-04-24,5,9,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TooMuchSugarException,89,5.0,2.0,1.0,,,,,,
287,Malgosia,java,Baton.java,2023-04-24,2023-04-24,8,15,162,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,149,8.0,2.0,4.0,,,,,,
288,Malgosia,java,Jedzenie.java,2023-04-24,2023-04-24,21,41,392,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,Jedzenie,355,21.0,4.0,13.0,,,,,,
289,Malgosia,java,Rogalik.java,2023-04-24,2023-04-24,8,15,167,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,153,8.0,1.0,6.0,,,,,,
290,Malgosia,java,Kupiec.java,2023-04-24,2023-04-24,64,159,1353,0,0,0,0,3,3,5,0,0,0,1,0,1,0,0,6,0,0,0,1,0,0,1,0,0,0,1,1,4,0,5,0,0,5,0,1,5,1,0,0,4,0,ObiektWAutomacie,1232,64.0,6.0,52.0,,,,,,
291,Malgosia,java,Ludz.java,2023-04-24,2023-04-24,7,12,108,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,96,7.0,1.0,5.0,,,,,,
292,Malgosia,java,Serwisant.java,2023-04-24,2023-04-24,50,104,1062,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,3,1,32,1,0,0,2,0,InterfejsSerwisanta,966,50.0,3.0,44.0,,,,,,
